298.134	-4.05082
298.333	-4.04887
298.532	-4.04671
298.731	-4.04436
298.929	-4.04185
299.128	-4.0392
299.327	-4.03645
299.526	-4.03362
299.724	-4.03074
299.923	-4.02784
300.122	-4.02495
300.321	-4.02209
300.519	-4.01929
300.718	-4.01658
300.917	-4.01397
301.116	-4.01149
301.315	-4.00915
301.513	-4.00698
301.712	-4.00499
301.911	-4.00318
302.11	-4.00158
302.308	-4.00019
302.507	-3.99901
302.706	-3.99806
302.905	-3.99732
303.103	-3.99681
303.302	-3.99651
303.501	-3.99643
303.7	-3.99656
303.898	-3.99689
304.097	-3.99741
304.296	-3.99811
304.495	-3.99897
304.693	-3.99999
304.892	-4.00115
305.091	-4.00244
305.29	-4.00383
305.488	-4.00531
305.687	-4.00686
305.886	-4.00848
306.085	-4.01013
306.283	-4.0118
306.482	-4.01349
306.681	-4.01516
306.88	-4.0168
307.078	-4.01841
307.277	-4.01996
307.476	-4.02145
307.675	-4.02285
307.873	-4.02417
308.072	-4.02538
308.271	-4.02649
308.47	-4.02748
308.668	-4.02835
308.867	-4.02909
309.066	-4.02971
309.265	-4.03019
309.464	-4.03055
309.662	-4.03077
309.861	-4.03086
310.06	-4.03083
310.259	-4.03067
310.457	-4.0304
310.656	-4.03002
310.855	-4.02953
311.054	-4.02895
311.252	-4.02827
311.451	-4.02752
311.65	-4.0267
311.849	-4.02582
312.047	-4.02488
312.246	-4.02391
312.445	-4.0229
312.644	-4.02188
312.842	-4.02085
313.041	-4.01981
313.24	-4.01879
313.439	-4.01778
313.637	-4.0168
313.836	-4.01585
314.035	-4.01495
314.234	-4.01409
314.432	-4.01329
314.631	-4.01256
314.83	-4.01189
315.029	-4.01128
315.227	-4.01075
315.426	-4.0103
315.625	-4.00992
315.824	-4.00962
316.022	-4.0094
316.221	-4.00926
316.42	-4.00919
316.619	-4.0092
316.817	-4.00928
317.016	-4.00942
317.215	-4.00963
317.414	-4.0099
317.613	-4.01023
317.811	-4.01061
318.01	-4.01103
318.209	-4.01149
318.408	-4.01199
318.606	-4.01251
318.805	-4.01306
319.004	-4.01362
319.203	-4.01419
319.401	-4.01476
319.6	-4.01534
319.799	-4.01591
319.998	-4.01646
320.196	-4.017
320.395	-4.01751
