298.711	-6.97736
298.91	-6.9009
299.109	-6.81952
299.308	-6.73415
299.507	-6.64583
299.706	-6.55543
299.906	-6.46383
300.105	-6.37192
300.304	-6.28063
300.503	-6.19086
300.702	-6.10335
300.901	-6.01892
301.1	-5.93826
301.3	-5.86206
301.499	-5.79089
301.698	-5.72529
301.897	-5.66577
302.096	-5.61262
302.295	-5.56623
302.494	-5.52688
302.694	-5.49467
302.893	-5.46969
303.092	-5.45197
303.291	-5.44146
303.49	-5.43812
303.689	-5.44163
303.888	-5.45183
304.087	-5.46848
304.287	-5.49123
304.486	-5.51957
304.685	-5.55308
304.884	-5.5915
305.083	-5.63412
305.282	-5.68049
305.481	-5.73008
305.681	-5.7823
305.88	-5.83669
306.079	-5.89259
306.278	-5.94944
306.477	-6.00676
306.676	-6.06396
306.875	-6.12053
307.075	-6.17595
307.274	-6.22978
307.473	-6.28157
307.672	-6.33081
307.871	-6.37723
308.07	-6.42051
308.269	-6.46023
308.469	-6.49612
308.668	-6.5281
308.867	-6.55591
309.066	-6.57935
309.265	-6.59838
309.464	-6.61293
309.663	-6.62304
309.863	-6.62875
310.062	-6.63013
310.261	-6.62718
310.46	-6.62021
310.659	-6.60928
310.858	-6.59462
311.057	-6.57656
311.257	-6.55535
311.456	-6.53123
311.655	-6.5045
311.854	-6.47556
312.053	-6.4447
312.252	-6.41227
312.451	-6.37863
312.651	-6.34416
312.85	-6.30918
313.049	-6.27404
313.248	-6.23909
313.447	-6.20466
313.646	-6.17104
313.845	-6.13856
314.045	-6.10748
314.244	-6.07805
314.443	-6.05051
314.642	-6.02505
314.841	-6.00188
315.04	-5.98116
315.239	-5.96297
315.438	-5.94745
315.638	-5.93466
315.837	-5.92463
316.036	-5.91742
316.235	-5.91294
316.434	-5.91122
316.633	-5.91222
316.832	-5.91576
317.032	-5.9218
317.231	-5.9302
317.43	-5.94082
317.629	-5.95351
317.828	-5.96805
318.027	-5.98429
318.226	-6.00204
318.426	-6.02105
318.625	-6.04115
318.824	-6.06211
319.023	-6.08371
319.222	-6.10574
319.421	-6.12797
319.62	-6.15019
319.82	-6.17223
320.019	-6.19386
320.218	-6.2149
320.417	-6.23518
320.616	-6.25455
320.815	-6.27281
321.014	-6.28988
321.214	-6.30564
321.413	-6.31994
321.612	-6.3327
321.811	-6.34386
322.01	-6.35341
322.209	-6.36124
322.408	-6.36734
322.608	-6.37178
322.807	-6.37448
323.006	-6.37549
323.205	-6.3749
323.404	-6.37268
323.603	-6.36899
323.802	-6.3639
324.002	-6.35742
324.201	-6.34974
324.4	-6.34094
324.599	-6.33112
324.798	-6.32042
324.997	-6.30897
325.196	-6.29692
325.396	-6.28439
325.595	-6.2715
325.794	-6.25839
325.993	-6.24521
326.192	-6.23208
326.391	-6.21913
326.59	-6.20645
326.79	-6.1942
326.989	-6.18245
327.188	-6.17131
327.387	-6.16089
327.586	-6.15123
327.785	-6.14244
327.984	-6.13455
328.183	-6.12764
328.383	-6.12172
328.582	-6.11682
328.781	-6.11301
328.98	-6.11024
329.179	-6.10851
329.378	-6.10784
329.577	-6.1082
329.777	-6.10955
329.976	-6.11185
330.175	-6.11506
330.374	-6.11913
330.573	-6.12399
330.772	-6.12958
330.971	-6.13582
331.171	-6.14266
331.37	-6.15
331.569	-6.15775
331.768	-6.16586
331.967	-6.17422
332.166	-6.18277
332.365	-6.19142
332.565	-6.20006
332.764	-6.20866
332.963	-6.21711
333.162	-6.22536
333.361	-6.23332
333.56	-6.24095
333.759	-6.24818
333.959	-6.25495
334.158	-6.26124
334.357	-6.26696
334.556	-6.27214
334.755	-6.27671
334.954	-6.28065
335.153	-6.28395
335.353	-6.28659
335.552	-6.28859
335.751	-6.28995
335.95	-6.29066
336.149	-6.29075
336.348	-6.29025
336.547	-6.28917
336.747	-6.28753
336.946	-6.28539
337.145	-6.28276
337.344	-6.27971
337.543	-6.27628
337.742	-6.27251
337.941	-6.26843
338.141	-6.26412
338.34	-6.25962
338.539	-6.25498
338.738	-6.25024
338.937	-6.24546
339.136	-6.24071
339.335	-6.23599
339.534	-6.23139
339.734	-6.22693
339.933	-6.22265
340.132	-6.2186
340.331	-6.21481
340.53	-6.21131
340.729	-6.20812
340.928	-6.20528
341.128	-6.20279
341.327	-6.20067
341.526	-6.19895
341.725	-6.19762
341.924	-6.19669
342.123	-6.19615
342.322	-6.19602
342.522	-6.19627
342.721	-6.19689
342.92	-6.19787
343.119	-6.19922
343.318	-6.20088
343.517	-6.20283
343.716	-6.20508
343.916	-6.20757
344.115	-6.21029
344.314	-6.21321
344.513	-6.2163
344.712	-6.21951
344.911	-6.22283
345.11	-6.22623
345.31	-6.22967
345.509	-6.23312
345.708	-6.23654
345.907	-6.23992
346.106	-6.24324
346.305	-6.24645
346.504	-6.24953
346.704	-6.25247
346.903	-6.25524
347.102	-6.25784
347.301	-6.26023
347.5	-6.2624
347.699	-6.26436
347.898	-6.26608
348.098	-6.26755
348.297	-6.26879
348.496	-6.26979
348.695	-6.27052
348.894	-6.27104
349.093	-6.27132
349.292	-6.27135
349.492	-6.27119
349.691	-6.27081
349.89	-6.27024
350.089	-6.26949
350.288	-6.26856
350.487	-6.26749
350.686	-6.2663
350.886	-6.26499
351.085	-6.26359
351.284	-6.26211
351.483	-6.26055
351.682	-6.25899
351.881	-6.2574
352.08	-6.2558
352.279	-6.25424
352.479	-6.25269
352.678	-6.25119
352.877	-6.24978
353.076	-6.24843
353.275	-6.24718
353.474	-6.24604
353.673	-6.24501
353.873	-6.24411
354.072	-6.24334
354.271	-6.24271
354.47	-6.24223
354.669	-6.24188
354.868	-6.24169
355.067	-6.24165
355.267	-6.24175
355.466	-6.24201
355.665	-6.2424
355.864	-6.24292
356.063	-6.24357
356.262	-6.24436
356.461	-6.24527
356.661	-6.24626
356.86	-6.24735
357.059	-6.24854
357.258	-6.2498
