99.5702	-3.34138
99.7694	-3.34145
99.9685	-3.34112
100.168	-3.33996
100.367	-3.33901
100.566	-3.33696
100.765	-3.33438
100.964	-3.33179
101.163	-3.32821
101.362	-3.32455
101.562	-3.32038
101.761	-3.31556
101.96	-3.31057
102.159	-3.30526
102.358	-3.29961
102.557	-3.29336
102.756	-3.28669
102.956	-3.27998
103.155	-3.27263
103.354	-3.26502
103.553	-3.25743
103.752	-3.24931
103.951	-3.24074
104.15	-3.23195
104.35	-3.22304
104.549	-3.21422
104.748	-3.20475
104.947	-3.19499
105.146	-3.18533
105.345	-3.17512
105.544	-3.16479
105.744	-3.15471
105.943	-3.14411
106.142	-3.13321
106.341	-3.12271
106.54	-3.11151
106.739	-3.10052
106.938	-3.08951
107.138	-3.07814
107.337	-3.06682
107.536	-3.05532
107.735	-3.04386
107.934	-3.0323
108.133	-3.02107
108.332	-3.00936
108.532	-2.99769
108.731	-2.98621
108.93	-2.97434
109.129	-2.96276
109.328	-2.95137
109.527	-2.93944
109.726	-2.92794
109.926	-2.91682
110.125	-2.90522
110.324	-2.89368
110.523	-2.88243
110.722	-2.87122
110.921	-2.8599
111.12	-2.84881
111.32	-2.83773
111.519	-2.82667
111.718	-2.8161
111.917	-2.80517
112.116	-2.79466
112.315	-2.78417
112.514	-2.77363
112.714	-2.76351
112.913	-2.75321
113.112	-2.74346
113.311	-2.73357
113.51	-2.72379
113.709	-2.71419
113.908	-2.70479
114.107	-2.69559
114.307	-2.68646
114.506	-2.67744
114.705	-2.66875
114.904	-2.66013
115.103	-2.65153
115.302	-2.64349
115.501	-2.63518
115.701	-2.62709
115.9	-2.61956
116.099	-2.61185
116.298	-2.60453
116.497	-2.59709
116.696	-2.59003
116.895	-2.58328
117.095	-2.57636
117.294	-2.57003
117.493	-2.56347
117.692	-2.55711
117.891	-2.5513
118.09	-2.54553
118.289	-2.5396
118.489	-2.53415
118.688	-2.52896
118.887	-2.52377
119.086	-2.51871
119.285	-2.51396
119.484	-2.50953
119.683	-2.50476
119.883	-2.50048
120.082	-2.49642
120.281	-2.49243
120.48	-2.48854
120.679	-2.48487
120.878	-2.48172
121.077	-2.47804
121.277	-2.47477
121.476	-2.47189
121.675	-2.469
121.874	-2.46647
122.073	-2.46365
122.272	-2.46109
122.471	-2.45898
122.671	-2.45683
122.87	-2.45481
123.069	-2.45289
123.268	-2.45105
123.467	-2.44954
123.666	-2.44802
123.865	-2.44654
124.065	-2.44532
124.264	-2.44414
124.463	-2.44325
124.662	-2.44238
124.861	-2.4416
125.06	-2.44083
125.259	-2.44013
125.458	-2.43984
125.658	-2.43939
125.857	-2.43917
126.056	-2.43888
126.255	-2.43874
126.454	-2.43898
126.653	-2.43909
126.852	-2.43921
127.052	-2.43938
127.251	-2.43977
127.45	-2.44023
127.649	-2.4407
127.848	-2.44121
128.047	-2.44185
128.246	-2.4427
128.446	-2.44351
128.645	-2.44436
128.844	-2.44503
129.043	-2.44605
129.242	-2.44713
129.441	-2.44807
129.64	-2.44925
129.84	-2.4506
130.039	-2.45169
130.238	-2.45296
130.437	-2.45444
130.636	-2.45554
130.835	-2.45691
131.034	-2.45854
131.234	-2.45997
131.433	-2.46132
131.632	-2.46279
131.831	-2.46458
132.03	-2.46608
132.229	-2.46751
132.428	-2.46936
132.628	-2.47098
132.827	-2.47254
133.026	-2.47413
133.225	-2.47617
133.424	-2.47757
133.623	-2.47925
133.822	-2.48116
134.022	-2.48284
134.221	-2.48473
134.42	-2.48639
134.619	-2.48815
134.818	-2.48974
135.017	-2.49192
135.216	-2.49371
135.416	-2.49531
135.615	-2.49703
135.814	-2.49884
136.013	-2.50069
136.212	-2.50228
136.411	-2.50423
136.61	-2.50597
136.81	-2.50776
137.009	-2.50958
137.208	-2.51135
137.407	-2.51286
137.606	-2.5145
137.805	-2.51649
138.004	-2.51814
138.203	-2.51988
138.403	-2.52134
138.602	-2.52306
138.801	-2.525
139	-2.52646
139.199	-2.52786
139.398	-2.52958
139.597	-2.53124
139.797	-2.53278
139.996	-2.53435
140.195	-2.53579
140.394	-2.53745
140.593	-2.53881
140.792	-2.54032
140.991	-2.5418
141.191	-2.54325
141.39	-2.54473
141.589	-2.54597
141.788	-2.5474
141.987	-2.54872
142.186	-2.5501
142.385	-2.5515
142.585	-2.55285
142.784	-2.554
142.983	-2.55509
143.182	-2.55633
143.381	-2.55762
143.58	-2.5589
143.779	-2.55991
143.979	-2.56103
144.178	-2.56216
144.377	-2.5633
144.576	-2.56458
144.775	-2.56538
144.974	-2.56623
145.173	-2.56746
145.373	-2.56857
145.572	-2.56952
145.771	-2.57037
145.97	-2.57122
146.169	-2.57206
146.368	-2.57288
146.567	-2.57387
146.767	-2.57471
146.966	-2.57555
147.165	-2.5764
147.364	-2.57709
147.563	-2.5778
147.762	-2.57859
147.961	-2.57906
148.161	-2.58002
148.36	-2.5808
148.559	-2.5811
148.758	-2.58212
148.957	-2.58248
149.156	-2.58292
149.355	-2.58384
149.554	-2.58425
149.754	-2.58495
149.953	-2.58556
150.152	-2.58586
150.351	-2.58625
150.55	-2.58684
150.749	-2.58743
150.948	-2.58764
151.148	-2.58817
151.347	-2.58873
151.546	-2.58896
151.745	-2.58952
151.944	-2.58994
152.143	-2.5901
152.342	-2.5904
152.542	-2.5909
152.741	-2.59113
152.94	-2.59138
153.139	-2.59186
153.338	-2.59215
153.537	-2.5924
153.736	-2.59253
153.936	-2.59279
154.135	-2.59312
154.334	-2.59348
154.533	-2.59344
154.732	-2.59374
154.931	-2.59407
155.13	-2.5943
155.33	-2.59438
155.529	-2.59453
155.728	-2.59462
155.927	-2.59485
156.126	-2.59511
156.325	-2.59506
156.524	-2.59538
156.724	-2.59544
156.923	-2.59561
157.122	-2.59563
157.321	-2.59581
157.52	-2.59593
157.719	-2.59617
157.918	-2.59621
158.118	-2.5961
158.317	-2.59622
158.516	-2.59646
158.715	-2.59646
158.914	-2.59628
159.113	-2.59656
159.312	-2.59673
159.512	-2.59705
159.711	-2.59679
159.91	-2.59668
160.109	-2.59712
160.308	-2.59691
160.507	-2.59678
160.706	-2.59709
160.905	-2.59713
161.105	-2.59736
161.304	-2.5971
161.503	-2.59701
161.702	-2.59748
161.901	-2.59728
162.1	-2.59748
162.299	-2.5975
162.499	-2.59723
162.698	-2.59742
162.897	-2.59754
163.096	-2.59745
163.295	-2.59747
163.494	-2.59757
163.693	-2.59781
163.893	-2.59768
164.092	-2.59757
164.291	-2.59773
164.49	-2.59782
164.689	-2.59777
164.888	-2.59779
165.087	-2.59787
165.287	-2.59782
165.486	-2.59784
165.685	-2.59815
165.884	-2.59809
166.083	-2.59793
166.282	-2.59817
166.481	-2.59812
166.681	-2.59818
166.88	-2.59826
167.079	-2.59847
167.278	-2.5983
167.477	-2.59826
167.676	-2.59853
167.875	-2.5985
168.075	-2.59854
168.274	-2.59855
168.473	-2.59883
168.672	-2.59889
168.871	-2.59889
169.07	-2.59883
169.269	-2.59887
169.469	-2.59912
169.668	-2.59929
169.867	-2.59928
170.066	-2.59916
170.265	-2.59933
170.464	-2.59944
170.663	-2.59939
170.863	-2.59952
171.062	-2.59973
171.261	-2.59994
171.46	-2.59996
171.659	-2.60002
171.858	-2.60003
172.057	-2.60011
172.257	-2.60041
172.456	-2.60036
172.655	-2.60048
172.854	-2.60084
173.053	-2.60068
173.252	-2.60063
173.451	-2.60118
173.65	-2.60103
173.85	-2.60105
174.049	-2.60148
174.248	-2.60159
174.447	-2.60164
174.646	-2.60157
174.845	-2.6016
175.044	-2.60217
175.244	-2.60214
175.443	-2.6022
175.642	-2.60256
175.841	-2.60256
176.04	-2.60279
176.239	-2.60283
176.438	-2.60278
176.638	-2.60314
176.837	-2.60327
177.036	-2.60346
177.235	-2.60373
177.434	-2.60356
177.633	-2.60389
